date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:35:17	2532/2532	---MC-	200	added ('OK')	text/xml	date:Tue,%2009%20Nov%202021%2010:05:16%20GMT	https://www.idf.org/type-2-diabetes-risk-assessment/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.idf.org%2Ftype-2-diabetes-risk-assessment%2Fsv%2F&format=xml	C:/My%20Web%20Sites/diabetes/www.idf.org/type-2-diabetes-risk-assessment/wp-json/oembed/1.0/embed10eb	(from https://www.idf.org/type-2-diabetes-risk-assessment/sv/)
15:35:18	40370/40370	---M--	200	added ('OK')	image/png	etag:%229db2-5b6f8a26103c1%22	https://www.idf.org/type-2-diabetes-risk-assessment/blipire/wp-content/uploads/2019/08/bmi_graphic_sv.png	C:/My%20Web%20Sites/diabetes/www.idf.org/type-2-diabetes-risk-assessment/blipire/wp-content/uploads/2019/08/bmi_graphic_sv.png	(from https://www.idf.org/type-2-diabetes-risk-assessment/sv/)
15:35:18	21072/21072	---M--	200	added ('OK')	image/png	etag:%225250-5b6f8a265592c%22	https://www.idf.org/type-2-diabetes-risk-assessment/blipire/wp-content/uploads/2019/08/waist_graphic_sv.png	C:/My%20Web%20Sites/diabetes/www.idf.org/type-2-diabetes-risk-assessment/blipire/wp-content/uploads/2019/08/waist_graphic_sv.png	(from https://www.idf.org/type-2-diabetes-risk-assessment/sv/)
15:35:18	244378/244378	---M--	200	added ('OK')	image/png	etag:%223ba9a-5b6f8a26374c7%22	https://www.idf.org/type-2-diabetes-risk-assessment/blipire/wp-content/uploads/2019/08/quiz_start_sv.png	C:/My%20Web%20Sites/diabetes/www.idf.org/type-2-diabetes-risk-assessment/blipire/wp-content/uploads/2019/08/quiz_start_sv.png	(from https://www.idf.org/type-2-diabetes-risk-assessment/sv/)
15:35:18	172965/172965	---M--	200	added ('OK')	image/png	etag:%222a3a5-5b6f8a2614242%22	https://www.idf.org/type-2-diabetes-risk-assessment/blipire/wp-content/uploads/2019/08/quiz_results_sv.png	C:/My%20Web%20Sites/diabetes/www.idf.org/type-2-diabetes-risk-assessment/blipire/wp-content/uploads/2019/08/quiz_results_sv.png	(from https://www.idf.org/type-2-diabetes-risk-assessment/sv/)
15:35:18	4015/4015	---MC-	200	added ('OK')	application/json	date:Tue,%2009%20Nov%202021%2010:05:18%20GMT	https://www.idf.org/type-2-diabetes-risk-assessment/wp-json/wp/v2/pages/324	C:/My%20Web%20Sites/diabetes/www.idf.org/type-2-diabetes-risk-assessment/wp-json/wp/v2/pages/324.json	(from https://www.idf.org/type-2-diabetes-risk-assessment/ct/)
15:35:19	798/798	---MC-	200	added ('OK')	application/rss+xml	etag:%22adcecc10b69534605c925184966289a1%22	https://www.idf.org/type-2-diabetes-risk-assessment/ct/feed/	C:/My%20Web%20Sites/diabetes/www.idf.org/type-2-diabetes-risk-assessment/ct/feed/index.html	(from https://www.idf.org/type-2-diabetes-risk-assessment/ct/)
15:35:19	2444/2444	---MC-	200	added ('OK')	application/json	date:Tue,%2009%20Nov%202021%2010:05:18%20GMT	https://www.idf.org/type-2-diabetes-risk-assessment/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.idf.org%2Ftype-2-diabetes-risk-assessment%2Fct%2F	C:/My%20Web%20Sites/diabetes/www.idf.org/type-2-diabetes-risk-assessment/wp-json/oembed/1.0/embeddcc9.json	(from https://www.idf.org/type-2-diabetes-risk-assessment/ct/)
15:35:19	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20Nov%202021%2010:05:18%20GMT	https://www.idf.org/type-2-diabetes-risk-assessment/?p=324	C:/My%20Web%20Sites/diabetes/www.idf.org/type-2-diabetes-risk-assessment/indexf47a.html	(from https://www.idf.org/type-2-diabetes-risk-assessment/ct/)
15:35:19	2532/2532	---MC-	200	added ('OK')	text/xml	date:Tue,%2009%20Nov%202021%2010:05:19%20GMT	https://www.idf.org/type-2-diabetes-risk-assessment/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.idf.org%2Ftype-2-diabetes-risk-assessment%2Fct%2F&format=xml	C:/My%20Web%20Sites/diabetes/www.idf.org/type-2-diabetes-risk-assessment/wp-json/oembed/1.0/embedcea4	(from https://www.idf.org/type-2-diabetes-risk-assessment/ct/)
15:35:20	39586/39586	---M--	200	added ('OK')	image/png	etag:%229aa2-5b6f8a265c68d%22	https://www.idf.org/type-2-diabetes-risk-assessment/blipire/wp-content/uploads/2019/08/bmi_graphic_ct.png	C:/My%20Web%20Sites/diabetes/www.idf.org/type-2-diabetes-risk-assessment/blipire/wp-content/uploads/2019/08/bmi_graphic_ct.png	(from https://www.idf.org/type-2-diabetes-risk-assessment/ct/)
15:35:20	254274/254274	---M--	200	added ('OK')	image/png	etag:%223e142-5b6f8a26180c2%22	https://www.idf.org/type-2-diabetes-risk-assessment/blipire/wp-content/uploads/2019/08/quiz_start_ct.png	C:/My%20Web%20Sites/diabetes/www.idf.org/type-2-diabetes-risk-assessment/blipire/wp-content/uploads/2019/08/quiz_start_ct.png	(from https://www.idf.org/type-2-diabetes-risk-assessment/ct/)
15:35:20	20602/20602	---M--	200	added ('OK')	image/png	etag:%22507a-5b6f8a2628a65%22	https://www.idf.org/type-2-diabetes-risk-assessment/blipire/wp-content/uploads/2019/08/waist_graphic_ct.png	C:/My%20Web%20Sites/diabetes/www.idf.org/type-2-diabetes-risk-assessment/blipire/wp-content/uploads/2019/08/waist_graphic_ct.png	(from https://www.idf.org/type-2-diabetes-risk-assessment/ct/)
15:35:21	178538/178538	---M--	200	added ('OK')	image/png	etag:%222b96a-5b6f8a25e543b%22	https://www.idf.org/type-2-diabetes-risk-assessment/blipire/wp-content/uploads/2019/08/quiz_results_ct.png	C:/My%20Web%20Sites/diabetes/www.idf.org/type-2-diabetes-risk-assessment/blipire/wp-content/uploads/2019/08/quiz_results_ct.png	(from https://www.idf.org/type-2-diabetes-risk-assessment/ct/)
15:35:21	3009/3009	---MC-	200	added ('OK')	application/json	date:Tue,%2009%20Nov%202021%2010:05:20%20GMT	https://www.idf.org/type-2-diabetes-risk-assessment/wp-json/wp/v2/pages/238	C:/My%20Web%20Sites/diabetes/www.idf.org/type-2-diabetes-risk-assessment/wp-json/wp/v2/pages/238.json	(from https://www.idf.org/type-2-diabetes-risk-assessment/it/)
15:35:21	798/798	---MC-	200	added ('OK')	application/rss+xml	etag:%22a4778ea114f41466d7281a1bc0e1ecb2%22	https://www.idf.org/type-2-diabetes-risk-assessment/it/feed/	C:/My%20Web%20Sites/diabetes/www.idf.org/type-2-diabetes-risk-assessment/it/feed/index.html	(from https://www.idf.org/type-2-diabetes-risk-assessment/it/)
15:35:21	2444/2444	---MC-	200	added ('OK')	application/json	date:Tue,%2009%20Nov%202021%2010:05:20%20GMT	https://www.idf.org/type-2-diabetes-risk-assessment/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.idf.org%2Ftype-2-diabetes-risk-assessment%2Fit%2F	C:/My%20Web%20Sites/diabetes/www.idf.org/type-2-diabetes-risk-assessment/wp-json/oembed/1.0/embed7e14.json	(from https://www.idf.org/type-2-diabetes-risk-assessment/it/)
15:35:22	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20Nov%202021%2010:05:21%20GMT	https://www.idf.org/type-2-diabetes-risk-assessment/?p=238	C:/My%20Web%20Sites/diabetes/www.idf.org/type-2-diabetes-risk-assessment/index3dc6.html	(from https://www.idf.org/type-2-diabetes-risk-assessment/it/)
15:35:22	2532/2532	---MC-	200	added ('OK')	text/xml	date:Tue,%2009%20Nov%202021%2010:05:21%20GMT	https://www.idf.org/type-2-diabetes-risk-assessment/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.idf.org%2Ftype-2-diabetes-risk-assessment%2Fit%2F&format=xml	C:/My%20Web%20Sites/diabetes/www.idf.org/type-2-diabetes-risk-assessment/wp-json/oembed/1.0/embed4acc	(from https://www.idf.org/type-2-diabetes-risk-assessment/it/)
15:35:22	41126/41126	---M--	200	added ('OK')	image/png	etag:%22a0a6-5b6f8a263f1c8%22	https://www.idf.org/type-2-diabetes-risk-assessment/blipire/wp-content/uploads/2019/08/bmi_graphic_it.png	C:/My%20Web%20Sites/diabetes/www.idf.org/type-2-diabetes-risk-assessment/blipire/wp-content/uploads/2019/08/bmi_graphic_it.png	(from https://www.idf.org/type-2-diabetes-risk-assessment/it/)
15:35:23	20793/20793	---M--	200	added ('OK')	image/png	etag:%225139-5b6f8a265e5cd%22	https://www.idf.org/type-2-diabetes-risk-assessment/blipire/wp-content/uploads/2019/08/waist_graphic_it.png	C:/My%20Web%20Sites/diabetes/www.idf.org/type-2-diabetes-risk-assessment/blipire/wp-content/uploads/2019/08/waist_graphic_it.png	(from https://www.idf.org/type-2-diabetes-risk-assessment/it/)
15:35:23	181006/181006	---M--	200	added ('OK')	image/png	etag:%222c30e-5b6f8a25f0fbc%22	https://www.idf.org/type-2-diabetes-risk-assessment/blipire/wp-content/uploads/2019/08/quiz_results_it.png	C:/My%20Web%20Sites/diabetes/www.idf.org/type-2-diabetes-risk-assessment/blipire/wp-content/uploads/2019/08/quiz_results_it.png	(from https://www.idf.org/type-2-diabetes-risk-assessment/it/)
15:35:23	257888/257888	---M--	200	added ('OK')	image/png	etag:%223ef60-5b6f8a264ebcb%22	https://www.idf.org/type-2-diabetes-risk-assessment/blipire/wp-content/uploads/2019/08/quiz_start_it.png	C:/My%20Web%20Sites/diabetes/www.idf.org/type-2-diabetes-risk-assessment/blipire/wp-content/uploads/2019/08/quiz_start_it.png	(from https://www.idf.org/type-2-diabetes-risk-assessment/it/)
15:35:23	4900/4900	---MC-	200	added ('OK')	application/json	date:Tue,%2009%20Nov%202021%2010:05:22%20GMT	https://www.idf.org/type-2-diabetes-risk-assessment/wp-json/wp/v2/pages/292	C:/My%20Web%20Sites/diabetes/www.idf.org/type-2-diabetes-risk-assessment/wp-json/wp/v2/pages/292.json	(from https://www.idf.org/type-2-diabetes-risk-assessment/jp/)
15:35:24	798/798	---MC-	200	added ('OK')	application/rss+xml	etag:%22c02d231628c052f46a5f7fb204013809%22	https://www.idf.org/type-2-diabetes-risk-assessment/jp/feed/	C:/My%20Web%20Sites/diabetes/www.idf.org/type-2-diabetes-risk-assessment/jp/feed/index.html	(from https://www.idf.org/type-2-diabetes-risk-assessment/jp/)
15:35:24	2444/2444	---MC-	200	added ('OK')	application/json	date:Tue,%2009%20Nov%202021%2010:05:23%20GMT	https://www.idf.org/type-2-diabetes-risk-assessment/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.idf.org%2Ftype-2-diabetes-risk-assessment%2Fjp%2F	C:/My%20Web%20Sites/diabetes/www.idf.org/type-2-diabetes-risk-assessment/wp-json/oembed/1.0/embedb586.json	(from https://www.idf.org/type-2-diabetes-risk-assessment/jp/)
15:35:24	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20Nov%202021%2010:05:23%20GMT	https://www.idf.org/type-2-diabetes-risk-assessment/?p=292	C:/My%20Web%20Sites/diabetes/www.idf.org/type-2-diabetes-risk-assessment/index2af5.html	(from https://www.idf.org/type-2-diabetes-risk-assessment/jp/)
15:35:24	2532/2532	---MC-	200	added ('OK')	text/xml	date:Tue,%2009%20Nov%202021%2010:05:23%20GMT	https://www.idf.org/type-2-diabetes-risk-assessment/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.idf.org%2Ftype-2-diabetes-risk-assessment%2Fjp%2F&format=xml	C:/My%20Web%20Sites/diabetes/www.idf.org/type-2-diabetes-risk-assessment/wp-json/oembed/1.0/embed407d	(from https://www.idf.org/type-2-diabetes-risk-assessment/jp/)
15:35:25	39714/39714	---M--	200	added ('OK')	image/png	etag:%229b22-5b6f8a25e737b%22	https://www.idf.org/type-2-diabetes-risk-assessment/blipire/wp-content/uploads/2019/08/bmi_graphic_jp.png	C:/My%20Web%20Sites/diabetes/www.idf.org/type-2-diabetes-risk-assessment/blipire/wp-content/uploads/2019/08/bmi_graphic_jp.png	(from https://www.idf.org/type-2-diabetes-risk-assessment/jp/)
15:35:25	20590/20590	---M--	200	added ('OK')	image/png	etag:%22506e-5b6f8a2679b51%22	https://www.idf.org/type-2-diabetes-risk-assessment/blipire/wp-content/uploads/2019/08/waist_graphic_jp.png	C:/My%20Web%20Sites/diabetes/www.idf.org/type-2-diabetes-risk-assessment/blipire/wp-content/uploads/2019/08/waist_graphic_jp.png	(from https://www.idf.org/type-2-diabetes-risk-assessment/jp/)
15:35:26	255695/255695	---M--	200	added ('OK')	image/png	etag:%223e6cf-5b6f8a265e5cd%22	https://www.idf.org/type-2-diabetes-risk-assessment/blipire/wp-content/uploads/2019/08/quiz_start_jp.png	C:/My%20Web%20Sites/diabetes/www.idf.org/type-2-diabetes-risk-assessment/blipire/wp-content/uploads/2019/08/quiz_start_jp.png	(from https://www.idf.org/type-2-diabetes-risk-assessment/jp/)
15:35:26	179247/179247	---M--	200	added ('OK')	image/png	etag:%222bc2f-5b6f8a25e63db%22	https://www.idf.org/type-2-diabetes-risk-assessment/blipire/wp-content/uploads/2019/08/quiz_results_jp.png	C:/My%20Web%20Sites/diabetes/www.idf.org/type-2-diabetes-risk-assessment/blipire/wp-content/uploads/2019/08/quiz_results_jp.png	(from https://www.idf.org/type-2-diabetes-risk-assessment/jp/)
